559;Clôturé;livré;Projet 559;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;28/03/2023
560;En cours;opportunité;Projet 560;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;09/04/2023
561;A faire;fermé;Projet 561;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;21/04/2023
562;Clôturé;stoppé;Projet 562;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;03/05/2023
563;En cours;livré;Projet 563;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;15/05/2023
564;A faire;opportunité;Projet 564;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;27/05/2023
565;Clôturé;fermé;Projet 565;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;08/06/2023
566;En cours;stoppé;Projet 566;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;20/06/2023
567;A faire;livré;Projet 567;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;02/07/2023
568;Clôturé;opportunité;Projet 568;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;14/07/2023
569;En cours;fermé;Projet 569;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;26/07/2023
570;A faire;stoppé;Projet 570;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;07/08/2023
571;Clôturé;livré;Projet 571;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;19/08/2023
572;En cours;opportunité;Projet 572;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;31/08/2023
573;A faire;fermé;Projet 573;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;12/09/2023
574;Clôturé;stoppé;Projet 574;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;24/09/2023
575;En cours;livré;Projet 575;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;06/10/2023
576;A faire;opportunité;Projet 576;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;18/10/2023
577;Clôturé;fermé;Projet 577;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;30/10/2023
578;En cours;stoppé;Projet 578;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;11/11/2023
579;A faire;livré;Projet 579;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;23/11/2023
580;Clôturé;opportunité;Projet 580;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;05/12/2023
581;En cours;fermé;Projet 581;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;17/12/2023
582;A faire;stoppé;Projet 582;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;29/12/2023
583;Clôturé;livré;Projet 583;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;10/01/2024
584;En cours;opportunité;Projet 584;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;22/01/2024
585;A faire;fermé;Projet 585;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;03/02/2024
586;Clôturé;stoppé;Projet 586;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;15/02/2024
587;En cours;livré;Projet 587;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;27/02/2024
588;A faire;opportunité;Projet 588;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;10/03/2024
589;Clôturé;fermé;Projet 589;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;22/03/2024
590;En cours;stoppé;Projet 590;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;03/04/2024
591;A faire;livré;Projet 591;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;15/04/2024
592;Clôturé;opportunité;Projet 592;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;27/04/2024
593;En cours;fermé;Projet 593;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;09/05/2024
594;A faire;stoppé;Projet 594;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;21/05/2024
595;Clôturé;livré;Projet 595;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;02/06/2024
596;En cours;opportunité;Projet 596;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;14/06/2024
597;A faire;fermé;Projet 597;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;26/06/2024
598;Clôturé;stoppé;Projet 598;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;08/07/2024
599;En cours;livré;Projet 599;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;20/07/2024
600;A faire;opportunité;Projet 600;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;01/08/2024
601;Clôturé;fermé;Projet 601;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;13/08/2024
602;En cours;stoppé;Projet 602;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;25/08/2024
603;A faire;livré;Projet 603;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;06/09/2024
604;Clôturé;opportunité;Projet 604;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;18/09/2024
605;En cours;fermé;Projet 605;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;30/09/2024
606;A faire;stoppé;Projet 606;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;12/10/2024
607;Clôturé;livré;Projet 607;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;24/10/2024
608;En cours;opportunité;Projet 608;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;05/11/2024
609;A faire;fermé;Projet 609;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;17/11/2024
610;Clôturé;stoppé;Projet 610;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;29/11/2024
611;En cours;livré;Projet 611;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;11/12/2024
612;A faire;opportunité;Projet 612;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;23/12/2024
613;Clôturé;fermé;Projet 613;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;04/01/2025
614;En cours;stoppé;Projet 614;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;16/01/2025
615;A faire;livré;Projet 615;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;28/01/2025
616;Clôturé;opportunité;Projet 616;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;09/02/2025
617;En cours;fermé;Projet 617;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;21/02/2025
618;A faire;stoppé;Projet 618;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;05/03/2025
619;Clôturé;livré;Projet 619;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;17/03/2025
620;En cours;opportunité;Projet 620;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;29/03/2025
621;A faire;fermé;Projet 621;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;10/04/2025
622;Clôturé;stoppé;Projet 622;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;22/04/2025
623;En cours;livré;Projet 623;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;04/05/2025
624;A faire;opportunité;Projet 624;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;16/05/2025
625;Clôturé;fermé;Projet 625;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;28/05/2025
626;En cours;stoppé;Projet 626;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;09/06/2025
627;A faire;livré;Projet 627;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;21/06/2025
628;Clôturé;opportunité;Projet 628;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;03/07/2025
629;En cours;fermé;Projet 629;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;15/07/2025
630;A faire;stoppé;Projet 630;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;27/07/2025
631;Clôturé;livré;Projet 631;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;08/08/2025
632;En cours;opportunité;Projet 632;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;20/08/2025
633;A faire;fermé;Projet 633;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;01/09/2025
634;Clôturé;stoppé;Projet 634;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;13/09/2025
635;En cours;livré;Projet 635;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;25/09/2025
636;A faire;opportunité;Projet 636;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;07/10/2025
637;Clôturé;fermé;Projet 637;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;19/10/2025
638;En cours;stoppé;Projet 638;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;31/10/2025
639;A faire;livré;Projet 639;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;12/11/2025
640;Clôturé;opportunité;Projet 640;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;24/11/2025
641;En cours;fermé;Projet 641;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;06/12/2025
642;A faire;stoppé;Projet 642;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;18/12/2025
643;Clôturé;livré;Projet 643;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;30/12/2025
644;En cours;opportunité;Projet 644;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;11/01/2026
645;A faire;fermé;Projet 645;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;23/01/2026
646;Clôturé;stoppé;Projet 646;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;04/02/2026
647;En cours;livré;Projet 647;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;16/02/2026
648;A faire;opportunité;Projet 648;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;28/02/2026
649;Clôturé;fermé;Projet 649;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;12/03/2026
650;En cours;stoppé;Projet 650;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;24/03/2026
651;A faire;livré;Projet 651;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;05/04/2026
652;Clôturé;opportunité;Projet 652;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;17/04/2026
653;En cours;fermé;Projet 653;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;29/04/2026
654;A faire;stoppé;Projet 654;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;11/05/2026
655;Clôturé;livré;Projet 655;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;23/05/2026
656;En cours;opportunité;Projet 656;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;04/06/2026
657;A faire;fermé;Projet 657;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;16/06/2026
658;Clôturé;stoppé;Projet 658;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;28/06/2026
659;En cours;livré;Projet 659;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;10/07/2026
660;A faire;opportunité;Projet 660;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;22/07/2026
661;Clôturé;fermé;Projet 661;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;03/08/2026
662;En cours;stoppé;Projet 662;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;15/08/2026
663;A faire;livré;Projet 663;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;27/08/2026
664;Clôturé;opportunité;Projet 664;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;08/09/2026
665;En cours;fermé;Projet 665;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;20/09/2026
666;A faire;stoppé;Projet 666;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;02/10/2026
667;Clôturé;livré;Projet 667;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;14/10/2026
668;En cours;opportunité;Projet 668;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;26/10/2026
669;A faire;fermé;Projet 669;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;07/11/2026
670;Clôturé;stoppé;Projet 670;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;19/11/2026
671;En cours;livré;Projet 671;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;01/12/2026
672;A faire;opportunité;Projet 672;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;13/12/2026
673;Clôturé;fermé;Projet 673;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;25/12/2026
674;En cours;stoppé;Projet 674;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;06/01/2027
675;A faire;livré;Projet 675;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;18/01/2027
676;Clôturé;opportunité;Projet 676;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;30/01/2027
677;En cours;fermé;Projet 677;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;11/02/2027
678;A faire;stoppé;Projet 678;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;23/02/2027
679;Clôturé;livré;Projet 679;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;07/03/2027
680;En cours;opportunité;Projet 680;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;19/03/2027
681;A faire;fermé;Projet 681;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;31/03/2027
682;Clôturé;stoppé;Projet 682;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;12/04/2027
683;En cours;livré;Projet 683;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;24/04/2027
684;A faire;opportunité;Projet 684;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;06/05/2027
685;Clôturé;fermé;Projet 685;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;18/05/2027
686;En cours;stoppé;Projet 686;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;30/05/2027
687;A faire;livré;Projet 687;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;11/06/2027
688;Clôturé;opportunité;Projet 688;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;23/06/2027
689;En cours;fermé;Projet 689;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;05/07/2027
690;A faire;stoppé;Projet 690;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;17/07/2027
691;Clôturé;livré;Projet 691;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;29/07/2027
692;En cours;opportunité;Projet 692;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;10/08/2027
693;A faire;fermé;Projet 693;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;22/08/2027
694;Clôturé;stoppé;Projet 694;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;03/09/2027
695;En cours;livré;Projet 695;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;15/09/2027
696;A faire;opportunité;Projet 696;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;27/09/2027
697;Clôturé;fermé;Projet 697;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;09/10/2027
698;En cours;stoppé;Projet 698;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;21/10/2027
699;A faire;livré;Projet 699;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;02/11/2027
700;Clôturé;opportunité;Projet 700;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;14/11/2027
701;En cours;fermé;Projet 701;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;26/11/2027
702;A faire;stoppé;Projet 702;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;08/12/2027
703;Clôturé;livré;Projet 703;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;20/12/2027
704;En cours;opportunité;Projet 704;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;01/01/2028
705;A faire;fermé;Projet 705;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;13/01/2028
706;Clôturé;stoppé;Projet 706;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;25/01/2028
707;En cours;livré;Projet 707;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;06/02/2028
708;A faire;opportunité;Projet 708;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;18/02/2028
709;Clôturé;fermé;Projet 709;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;01/03/2028
710;En cours;stoppé;Projet 710;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;13/03/2028
711;A faire;livré;Projet 711;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;25/03/2028
712;Clôturé;opportunité;Projet 712;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;06/04/2028
713;En cours;fermé;Projet 713;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;18/04/2028
714;A faire;stoppé;Projet 714;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;30/04/2028
715;Clôturé;livré;Projet 715;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;12/05/2028
716;En cours;opportunité;Projet 716;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;24/05/2028
717;A faire;fermé;Projet 717;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;05/06/2028
718;Clôturé;stoppé;Projet 718;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;17/06/2028
719;En cours;livré;Projet 719;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;29/06/2028
720;A faire;opportunité;Projet 720;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;11/07/2028
721;Clôturé;fermé;Projet 721;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;23/07/2028
722;En cours;stoppé;Projet 722;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;04/08/2028
723;A faire;livré;Projet 723;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;16/08/2028
724;Clôturé;opportunité;Projet 724;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;28/08/2028
725;En cours;fermé;Projet 725;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;09/09/2028
726;A faire;stoppé;Projet 726;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;21/09/2028
727;Clôturé;livré;Projet 727;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;03/10/2028
728;En cours;opportunité;Projet 728;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;15/10/2028
729;A faire;fermé;Projet 729;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;27/10/2028
730;Clôturé;stoppé;Projet 730;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;08/11/2028
731;En cours;livré;Projet 731;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;20/11/2028
732;A faire;opportunité;Projet 732;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;02/12/2028
733;Clôturé;fermé;Projet 733;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;14/12/2028
734;En cours;stoppé;Projet 734;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;26/12/2028
735;A faire;livré;Projet 735;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;07/01/2029
736;Clôturé;opportunité;Projet 736;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;19/01/2029
737;En cours;fermé;Projet 737;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;31/01/2029
738;A faire;stoppé;Projet 738;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;12/02/2029
739;Clôturé;livré;Projet 739;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;24/02/2029
740;En cours;opportunité;Projet 740;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;08/03/2029
741;A faire;fermé;Projet 741;Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;20/03/2029
742;Clôturé;stoppé;Projet 742;Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.;01/04/2029
743;En cours;livré;Projet 743;Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. ;13/04/2029
744;A faire;opportunité;Projet 744;Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.;25/04/2029
